num,lat,lon
11,59.34823835528664,18.073309958565204
12,59.348238355027256,18.07330996564912
13,59.34823835448593,18.07330996515221
14,59.34823835690467,18.07330994825917
15,59.34823836176067,18.073309911330963
16,59.34823837021273,18.073309866510893
17,59.348238374410116,18.0733098314104
18,59.348238371980145,18.07330980629934
19,59.348238364202544,18.073309790896573
20,59.34823835011861,18.073309777127943
21,59.34823832978388,18.073309756525614
22,59.34823830995979,18.073309730127438
23,59.34823830406434,18.073309706534292
24,59.34823830901992,18.07330968982701
25,59.348238313699994,18.073309683654323
26,59.348238317614445,18.073309693760844
27,59.3482383202587,18.073309715806356
28,59.34823832599541,18.07330974144795
29,59.34823833259704,18.073309768501154
30,59.34823833712147,18.073309789133013
31,59.34823833630689,18.07330980185695
32,59.34823832736325,18.073309815552058
33,59.34823831655641,18.073309837752316
34,59.34823831151317,18.07330986546752
35,59.34823831186883,18.073309898930145
36,59.34823831610676,18.07330993197446
37,59.3482383186801,18.07330996048672
38,59.34823831578924,18.073309997990496
39,59.348238292908505,18.073310050935692
40,59.34823822315227,18.073310114613296
41,59.348238074021815,18.07331020114354
42,59.34823785378853,18.07331039629324
43,59.34823761250913,18.073310754989475
44,59.34823737456736,18.073311263796636
45,59.34823716239602,18.073311831843352
46,59.34823693768833,18.07331264122824
47,59.348236676992585,18.073313869209787
48,59.348236410341215,18.07331539841052
49,59.34823611506183,18.07331705686766
50,59.34823582972587,18.073318849167627
51,59.34823551613231,18.073320738344563
52,59.348235156632185,18.073322722234444
53,59.3482347799996,18.073324657546
54,59.34823435669861,18.07332665689419
55,59.34823393221753,18.073328746761867
56,59.34823347580585,18.073330919119496
57,59.348233041054506,18.073332950219665
58,59.34823259457445,18.073334881993635
59,59.34823216060051,18.07333669498949
60,59.34823171883327,18.073338603184848
61,59.34823126629049,18.073340630380564
62,59.348230799179596,18.07334268258638
63,59.348230300607504,18.07334464444067
64,59.34822978383517,18.073346620946012
65,59.3482292065844,18.07334885405504
66,59.348228670831155,18.07335108382857
67,59.3482281315474,18.073353361383028
68,59.348227636698205,18.073355419427397
69,59.348227140973336,18.07335738535238
70,59.34822659865253,18.073359279474793
71,59.348225961361535,18.07336115013184
72,59.348225322312935,18.073362921600857
73,59.34822462508759,18.073364579668826
74,59.34822391235539,18.073366194710047
75,59.34822315264021,18.0733679454929
76,59.348222387083574,18.073369776240828
77,59.34822158808679,18.07337167767435
78,59.34822083279644,18.073373394918576
79,59.34822008285819,18.073374965320927
80,59.348219255198345,18.07337655666264
81,59.34821839450603,18.07337804424183
82,59.34821749155604,18.07337952814066
83,59.34821653721201,18.07338099497357
84,59.348215597223096,18.073382433709885
85,59.34821461504779,18.073384044055093
86,59.348213648280556,18.07338579638048
87,59.348212690460585,18.07338762450061
88,59.34821178620617,18.073389382619414
89,59.34821089060881,18.07339104910322
90,59.34820992400466,18.07339276849729
91,59.34820893107482,18.07339453325801
92,59.34820794515928,18.073396308389892
93,59.348206989341996,18.073397982346275
94,59.348205993772474,18.073399662144503
95,59.34820499937335,18.073401467512944
96,59.34820405575741,18.07340343830043
97,59.34820314242403,18.073405535139678
98,59.34820228179118,18.073407597256544
99,59.34820142505092,18.073409640354548
100,59.34820057769334,18.07341175134584
101,59.348199746770376,18.073413899558293
102,59.348198917204336,18.073416031856052
103,59.34819811741646,18.0734179613048
104,59.348197376161295,18.073419916208525
105,59.348196693115575,18.073421929504196
106,59.348196001213054,18.073424139434415
107,59.34819532405581,18.07342631068982
108,59.34819467414758,18.07342844141287
109,59.34819402296491,18.0734305413289
110,59.34819339860834,18.07343256527127
111,59.34819279858858,18.073434625172887
112,59.34819219509604,18.073436692047792
113,59.348191510807176,18.073438733950706
114,59.34819080160597,18.073440784356517
115,59.34819012722874,18.07344293085907
116,59.34818947182067,18.07344518253831
117,59.34818881974238,18.073447444445684
118,59.348188213738425,18.073449664866732
119,59.348187653509214,18.073451791089205
120,59.34818712095319,18.073453909328112
121,59.34818652594797,18.07345621357729
122,59.34818594517973,18.073458418619982
